Project59 ZF20-4A 030615
2.00
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4 68.00 0.00 92.00 0.00 76.00 0.00 84.00 0.00 25.9318
4 78.00 0.00 84.00 0.00 80.00 0.00 82.00 0.00 38.3813
4 72.00 0.00 90.00 0.00 78.00 0.00 84.00 0.00 29.3252
4 40.00 0.00 124.00 0.00 68.00 0.00 96.00 0.00 3.58962
4 64.00 0.00 100.00 0.00 76.00 0.00 88.00 0.00 16.5275
4 76.00 0.00 88.00 0.00 80.00 0.00 84.00 0.00 29.0676
4 28.00 0.00 136.00 0.00 64.00 0.00 100.00 0.00 2.12993
4 16.00 0.00 148.00 0.00 60.00 0.00 104.00 0.00 1.28203
4 52.00 0.00 112.00 0.00 72.00 0.00 92.00 0.00 6.06619
4 80.00 0.00 86.00 0.00 82.00 0.00 84.00 0.00 43.9136
4 74.00 0.00 92.00 0.00 80.00 0.00 86.00 0.00 32.4894
4 60.00 0.00 108.00 0.00 76.00 0.00 92.00 0.00 7.99543
4 24.00 0.00 144.00 0.00 64.00 0.00 104.00 0.00 1.49854
4 72.00 0.00 96.00 0.00 80.00 0.00 88.00 0.00 23.36
4 48.00 0.00 120.00 0.00 72.00 0.00 96.00 0.00 4.48066
4 12.00 0.00 156.00 0.00 60.00 0.00 108.00 0.00 0.951212
4 36.00 0.00 132.00 0.00 68.00 0.00 100.00 0.00 2.53771
4 78.00 0.00 90.00 0.00 82.00 0.00 86.00 0.00 36.2774
4 76.00 0.00 94.00 0.00 82.00 0.00 88.00 0.00 32.6437
4 82.00 0.00 88.00 0.00 84.00 0.00 86.00 0.00 42.4941
4 32.00 0.00 140.00 0.00 68.00 0.00 104.00 0.00 1.79974
4 80.00 0.00 92.00 0.00 84.00 0.00 88.00 0.00 59.8181
4 68.00 0.00 104.00 0.00 80.00 0.00 92.00 0.00 11.7023
4 56.00 0.00 116.00 0.00 76.00 0.00 96.00 0.00 5.51281
4 44.00 0.00 128.00 0.00 72.00 0.00 100.00 0.00 3.53972
4 20.00 0.00 152.00 0.00 64.00 0.00 108.00 0.00 1.10339
4 84.00 0.00 90.00 0.00 86.00 0.00 88.00 0.00 80.8029
4 78.00 0.00 96.00 0.00 84.00 0.00 90.00 0.00 26.431
4 16.00 0.00 160.00 0.00 64.00 0.00 112.00 0.00 0.857331
4 64.00 0.00 112.00 0.00 80.00 0.00 96.00 0.00 8.35357
4 40.00 0.00 136.00 0.00 72.00 0.00 104.00 0.00 2.67709
4 82.00 0.00 94.00 0.00 86.00 0.00 90.00 0.00 38.6069
4 76.00 0.00 100.00 0.00 84.00 0.00 92.00 0.00 19.1271
4 52.00 0.00 124.00 0.00 76.00 0.00 100.00 0.00 4.09071
4 28.00 0.00 148.00 0.00 68.00 0.00 108.00 0.00 1.39024
4 80.00 0.00 98.00 0.00 86.00 0.00 92.00 0.00 27.5248
4 86.00 0.00 92.00 0.00 88.00 0.00 90.00 0.00 41.7433
4 84.00 0.00 96.00 0.00 88.00 0.00 92.00 0.00 27.955
4 72.00 0.00 108.00 0.00 84.00 0.00 96.00 0.00 12.392
4 60.00 0.00 120.00 0.00 80.00 0.00 100.00 0.00 5.34955
4 48.00 0.00 132.00 0.00 76.00 0.00 104.00 0.00 3.10012
4 24.00 0.00 156.00 0.00 68.00 0.00 112.00 0.00 1.00424
4 36.00 0.00 144.00 0.00 72.00 0.00 108.00 0.00 1.87579
4 88.00 0.00 94.00 0.00 90.00 0.00 92.00 0.00 55.2262
4 82.00 0.00 100.00 0.00 88.00 0.00 94.00 0.00 32.5481
4 44.00 0.00 140.00 0.00 76.00 0.00 108.00 0.00 2.53462
4 56.00 0.00 128.00 0.00 80.00 0.00 104.00 0.00 3.7589
4 86.00 0.00 98.00 0.00 90.00 0.00 94.00 0.00 58.9196
4 80.00 0.00 104.00 0.00 88.00 0.00 96.00 0.00 23.081
4 32.00 0.00 152.00 0.00 72.00 0.00 112.00 0.00 1.3576
4 68.00 0.00 116.00 0.00 84.00 0.00 100.00 0.00 7.69
4 90.00 0.00 96.00 0.00 92.00 0.00 94.00 0.00 98.1295
4 84.00 0.00 102.00 0.00 90.00 0.00 96.00 0.00 37.2692
4 28.00 0.00 160.00 0.00 72.00 0.00 116.00 0.00 1.07412
4 64.00 0.00 124.00 0.00 84.00 0.00 104.00 0.00 5.90988
4 88.00 0.00 100.00 0.00 92.00 0.00 96.00 0.00 76.0351
4 40.00 0.00 148.00 0.00 76.00 0.00 112.00 0.00 1.86137
4 76.00 0.00 112.00 0.00 88.00 0.00 100.00 0.00 11.4635
4 52.00 0.00 136.00 0.00 80.00 0.00 108.00 0.00 3.10217
4 92.00 0.00 98.00 0.00 94.00 0.00 96.00 0.00 66.7022
4 86.00 0.00 104.00 0.00 92.00 0.00 98.00 0.00 41.2455
4 84.00 0.00 108.00 0.00 92.00 0.00 100.00 0.00 26.5065
4 72.00 0.00 120.00 0.00 88.00 0.00 104.00 0.00 7.48328
4 48.00 0.00 144.00 0.00 80.00 0.00 112.00 0.00 2.22508
4 36.00 0.00 156.00 0.00 76.00 0.00 116.00 0.00 1.40689
4 90.00 0.00 102.00 0.00 94.00 0.00 98.00 0.00 40.9282
